Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
6,0.8458126330731015,9,0.7742193044712562
6,0.8412881476224272,9,0.6787615330021292
6,0.8933640880056778,9,0.7355393896380412
3,0.8606281050390348,6,0.7840667139815471
9,0.8113023420865862,12,0.7359829666430092
3,0.8490063875088716,6,0.7477821149751597
6,0.8262952448545068,9,0.7224095102909865
3,0.8557487579843861,6,0.75
6,0.8700319375443577,9,0.7209013484740951
6,0.8216820440028388,9,0.7612668559261888
3,0.8727821149751597,6,0.7964868701206529
3,0.8416430092264017,6,0.6911816891412349
6,0.8031405251951739,9,0.7547906316536551
9,0.8330376153300213,12,0.7579843860894251
6,0.8805003548616039,9,0.6670511000709723
6,0.8380056777856636,9,0.7802519517388219
6,0.8810326472675657,9,0.7906316536550745
3,0.8711852377572746,6,0.7841554293825408
3,0.8702980837473385,6,0.7897444996451384
6,0.8570794889992903,9,0.7845990063875089
6,0.8518452803406671,9,0.7221433640880057
0,0.0,3,0.7932044002838893
9,0.815471965933286,12,0.7077714691270405
9,0.8451029098651526,12,0.7655251951738822
6,0.836763662171753,9,0.7834457061745919
6,0.8805890702625976,9,0.7895670688431512
6,0.8675479063165366,9,0.691625266146203
6,0.8878637331440739,9,0.7424591909155429
9,0.8541518807665011,12,0.7995919091554294
3,0.8561036195883606,6,0.6918026969481902
9,0.8157381121362669,12,0.734652235628105
6,0.8097054648687012,9,0.7233853797019163
6,0.8938076650106459,9,0.7890347764371894
6,0.8250532292405962,9,0.7696061036195884
3,0.8830731014904187,6,0.7765259048970902
6,0.8658623136976579,9,0.731458481192335
6,0.8097054648687012,9,0.7444996451383961
3,0.8582327892122072,6,0.7467175301632364
3,0.8657735982966643,6,0.7913413768630234
3,0.855305180979418,6,0.7354506742370476
9,0.8518452803406671,12,0.7990596167494677
9,0.8546841731724627,12,0.7868168914123492
9,0.8463449254790631,12,0.7989709013484741
6,0.8049148332150461,9,0.7220546486870121
6,0.8526437189496097,9,0.7959545777146912
12,0.8058019872249823,15,0.778388928317956
6,0.8013662171753017,9,0.7428140525195174
12,0.8001242015613911,15,0.7547906316536551
6,0.8155606813342796,9,0.7334989354151881
9,0.808374733853797,12,0.7377572746628814
3,0.8507806955287438,6,0.7277324343506033
9,0.8245209368346345,12,0.7961320085166785
3,0.8148509581263307,6,0.6635911994322214
3,0.8667494677075941,6,0.7861071682044003
9,0.8261178140525195,12,0.7478708303761533
6,0.9074698367636622,9,0.7723562810503903
9,0.8006564939673527,12,0.779542228530873
3,0.8594748048261178,6,0.728708303761533
6,0.8811213626685592,9,0.6548083747338538
6,0.8487402413058907,9,0.7703158268275373
6,0.8297551454932577,9,0.7814052519517388
3,0.8600070972320795,6,0.7477821149751597
6,0.8624911284599006,9,0.7918736692689851
6,0.8030518097941802,9,0.7482256919801278
6,0.8228353442157559,9,0.7750177430801988
6,0.8750887154009936,9,0.7937366926898509
6,0.8697657913413769,9,0.7118523775727467
3,0.8288679914833215,6,0.6559616749467707
6,0.8444819020581973,9,0.7260468417317246
6,0.8701206529453513,9,0.7579843860894251
9,0.821415897799858,12,0.792583392476934
9,0.8105926188786373,12,0.7529276082327893
9,0.8157381121362669,12,0.7399751596877218
6,0.8472320794889993,9,0.7625975869410929
6,0.8236337828246983,9,0.7194819020581973
6,0.8582327892122072,9,0.6637686302342086
6,0.8090844570617459,9,0.759847409510291
6,0.8244322214336409,9,0.7541696238466998
3,0.8440383250532293,6,0.7209900638750887
9,0.8419091554293825,12,0.7671220723917672
3,0.8554826117814053,6,0.7923172462739532
6,0.8312633073101491,9,0.7848651525904897
6,0.805624556422995,9,0.7357168204400284
6,0.8070440028388929,9,0.722764371894961
6,0.8157381121362669,9,0.7503548616039745
6,0.8543293115684882,9,0.625
9,0.8072214336408801,12,0.732611781405252
6,0.9006387508871541,9,0.7857523066004258
6,0.8208836053938964,9,0.6402590489709014
6,0.8757984386089425,9,0.7956884315117104
3,0.8590312278211497,6,0.7154897090134847
0,0.0,3,0.7949787083037615
12,0.8129879347054648,15,0.7807842441447835
9,0.8065117104329311,12,0.7589602555003548
6,0.8784599006387509,9,0.7418381831085876
6,0.8531760113555713,9,0.7722675656493967
9,0.8300212916962385,12,0.7933818310858765
6,0.822125621007807,9,0.7803406671398154
6,0.8814762242725337,9,0.6749467707594038
9,0.8453690560681334,12,0.7984386089425124
