Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
24,0.80576510759946,,
12,0.8299055030572541,15.0,0.7875804018105297
9,0.8893829905503057,12.0,0.7990947351703327
12,0.8229969030413722,15.0,0.7775748431668387
12,0.8364170570952116,15.0,0.7728897006273326
6,0.8897006273326451,9.0,0.7423171603271659
6,0.8655602318748511,9.0,0.6689430636067657
15,0.8285555467323116,18.0,0.79004208687366
6,0.8333200984674025,9.0,0.6063686174859049
9,0.8180735329151115,12.0,0.7426347971095053
6,0.8916064480266815,9.0,0.7502580798856507
3,0.9593424918605574,6.0,0.7373937902009052
12,0.8531723973636147,15.0,0.796315413324863
9,0.8205352179782419,12.0,0.7127769395696022
21,0.820455808782657,24.0,0.798380052410069
9,0.8299055030572541,12.0,0.7125387119828476
21,0.812594298419757,24.0,0.7904391328515842
6,0.9083617882950845,9.0,0.7739220201699357
6,0.9128881124434209,9.0,0.7142063050901294
9,0.809417930596363,12.0,0.7209560867148416
9,0.8191058524577146,12.0,0.7319145557055508
12,0.8316525053601207,15.0,0.78742158341936
9,0.8130707535932661,12.0,0.7011831970142143
12,0.8118002064639085,15.0,0.735964424680378
15,0.8395140157230208,18.0,0.7949654569999206
12,0.8172000317636783,15.0,0.7531962201222901
12,0.8169618041769237,15.0,0.776383705233066
12,0.8248233145398237,15.0,0.7596283649646629
9,0.8318907329468752,12.0,0.7130151671563567
6,0.9001826411498451,9.0,0.7596283649646629
9,0.8700865560231875,12.0,0.7412848407845628
3,0.9718891447629635,6.0,0.6436909394107838
12,0.8482490272373541,15.0,0.7748749305169539
12,0.8034622409274994,15.0,0.7489875327562932
6,0.9099499722067815,9.0,0.7232589533868022
3,0.9738743746525848,6.0,0.7835305328357024
9,0.8422933375684905,12.0,0.7290558246644961
3,0.9629159056618757,6.0,0.7659811006114509
6,0.914952751528627,9.0,0.7981418248233145
6,0.930199317080918,9.0,0.7817835305328357
21,0.8037004685142539,24.0,0.7871833558326055
12,0.8495989835622965,15.0,0.7834511236401175
9,0.8371317398554753,12.0,0.7790836178829509
6,0.8983562296513936,9.0,0.7415230683713174
12,0.808941475422854,15.0,0.7526403557531962
9,0.8153736202652268,12.0,0.7269117763837052
12,0.833558326054157,15.0,0.7568490431191932
3,0.973715556261415,6.0,0.7362026522671326
12,0.8087826570316843,15.0,0.756928452314778
6,0.8864448503136664,9.0,0.795838958151354
6,0.890812356070833,9.0,0.7931390455014691
12,0.8135472087667752,15.0,0.7630429603748115
24,0.8079091558802509,,
6,0.8848566664019694,9.0,0.7978241880409751
15,0.818391169697451,18.0,0.7832923052489478
6,0.9075676963392361,9.0,0.7936155006749782
15,0.8119590248550782,18.0,0.774795521321369
12,0.8369729214643056,15.0,0.7851981259429842
12,0.8055268800127054,15.0,0.7435877074565235
24,0.8601604065750814,,
9,0.8590486778368935,12.0,0.7544667672516477
18,0.8110855237036448,21.0,0.7940125466529024
12,0.8033034225363297,15.0,0.7330262844437386
9,0.8716747399348844,12.0,0.7827364408798538
15,0.8406257444612086,18.0,0.7983006432144842
9,0.8055268800127054,12.0,0.7246089097117446
9,0.8605574525530056,12.0,0.7919479075676963
3,0.9728420551099818,6.0,0.7425553879139204
9,0.8430874295243389,12.0,0.7260382752322719
6,0.9114587469228936,9.0,0.7533550385134599
9,0.874533470975939,12.0,0.7893274041133963
15,0.8181529421106964,18.0,0.7882156753752084
9,0.8144207099182085,12.0,0.7648693718732629
6,0.8511871674739935,9.0,0.718653220042881
15,0.8202969903914873,18.0,0.7895656317001509
6,0.9088382434685937,9.0,0.7581195902485508
6,0.9244024458032241,9.0,0.7902009052648297
12,0.8434844755022631,15.0,0.7798777098387993
24,0.8828714365123481,,
6,0.867704280155642,9.0,0.762725323592472
3,0.9727626459143969,6.0,0.7963948225204479
3,0.9692686413086635,6.0,0.7689986500436751
15,0.8129913443976813,18.0,0.7539903120781386
18,0.8080679742714206,21.0,0.7774160247756691
24,0.8195028984356388,,
9,0.8261732708647661,12.0,0.7038831096640991
6,0.8213293099340904,9.0,0.7177797188914476
3,0.9630747240530454,6.0,0.7076947510521718
12,0.8356229651393632,15.0,0.7854363535297387
24,0.8836655284681966,,
6,0.8530929881680298,9.0,0.7405701580242993
15,0.809973794965457,18.0,0.7805129834034781
9,0.8037798777098388,12.0,0.7200031763678234
6,0.8817597077741602,9.0,0.7655840546335265
24,0.8079885650758358,,
6,0.9025649170173906,9.0,0.7907567696339236
9,0.8032240133407449,12.0,0.6222504566028746
24,0.8084650202493449,,
12,0.8566664019693481,15.0,0.7980624156277297
15,0.8139442547446994,18.0,0.7930596363058843
