Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
6,0.922311942201445,9.0,0.7988950276243094
3,0.9959201019974501,6.0,0.746366340841479
6,0.8382490437739056,9.0,0.7115172120696983
3,0.9928601784955376,6.0,0.75945601359966
9,0.826774330641734,12.0,0.7269018274543136
18,0.8052698682532937,21.0,0.7926901827454313
9,0.8265193370165745,12.0,0.7721206969825755
6,0.8384190395240119,9.0,0.6568635784105398
12,0.8258393540161496,15.0,0.7729706757331066
9,0.8297492562685933,12.0,0.7762005949851254
9,0.8505737356566085,12.0,0.7986400339991501
9,0.8364640883977901,12.0,0.7701657458563536
6,0.9279218019549511,9.0,0.7898852528686783
6,0.8260093497662558,9.0,0.5970250743731407
6,0.8691032724181895,9.0,0.6586485337866553
9,0.8243943901402465,12.0,0.7410964725881853
9,0.8537186570335742,12.0,0.7774755631109223
6,0.8988525286867828,9.0,0.7496812579685508
12,0.8170845728856778,15.0,0.7756056098597535
6,0.8917977050573735,9.0,0.7320016999575011
3,0.978665533361666,6.0,0.6974075648108797
12,0.8124946876328092,15.0,0.7605609859753506
6,0.8943476413089673,9.0,0.7509562260943476
6,0.8858478538036549,9.0,0.7094772630684233
15,0.8173395665108373,18.0,0.7819804504887378
24,0.8554186145346366,,
9,0.8505737356566085,12.0,0.768380790480238
3,0.9792605184870379,6.0,0.7743306417339566
6,0.8580535486612835,9.0,0.6852528686782831
12,0.8018699532511687,15.0,0.7641308967275818
6,0.885932851678708,9.0,0.7508712282192945
6,0.9047173820654484,9.0,0.7817254568635784
6,0.9207819804504888,9.0,0.768380790480238
12,0.8379090522736932,15.0,0.7968550786230344
6,0.8763280917977051,9.0,0.7496812579685508
3,0.9919252018699533,6.0,0.7325116872078198
15,0.8090947726306842,18.0,0.7788355291117722
6,0.9059923501912452,9.0,0.764980875478113
18,0.8066298342541437,21.0,0.7864853378665534
3,0.9839354016149596,6.0,0.7293667658308542
9,0.8370590735231619,12.0,0.7620059498512537
9,0.8560135996600085,12.0,0.781385465363366
6,0.8194645133871653,9.0,0.6404589885252868
9,0.8165745856353591,12.0,0.7341266468338291
6,0.8841478963025924,9.0,0.7070123246918827
18,0.8007649808754781,21.0,0.7775605609859754
12,0.834424139396515,15.0,0.7836804079898002
9,0.8441138971525712,12.0,0.7987250318742032
3,0.9871653208669783,6.0,0.7427114322141947
6,0.8113047173820654,9.0,0.676328091797705
24,0.8425839354016149,,
6,0.8268593285167871,9.0,0.6204844878878029
9,0.8469188270293243,12.0,0.7793455163620909
6,0.8160645983850404,9.0,0.5837654058648534
9,0.8065448363790905,12.0,0.6873778155546111
6,0.8495537611559711,9.0,0.6764980875478113
9,0.8202294942626435,12.0,0.7307267318317042
9,0.8566085847853804,12.0,0.7824054398640033
6,0.91755206119847,9.0,0.7814704632384191
9,0.8356141096472588,12.0,0.7665958351041224
6,0.8730981725456863,9.0,0.770420739481513
6,0.8219294517637059,9.0,0.5676158096047599
24,0.8464938376540586,,
9,0.826094347641309,12.0,0.7695707607309817
9,0.8545686357841054,12.0,0.7912452188695283
3,0.9904802379940502,6.0,0.7901402464938376
24,0.8367190820229494,,
6,0.8311092222694433,9.0,0.6643433914152146
6,0.8564385890352741,9.0,0.676328091797705
9,0.8028899277518062,12.0,0.7094772630684233
18,0.8074798130046749,21.0,0.7862303442413939
24,0.8228644283892903,,
15,0.8196345091372715,18.0,0.7991500212494688
6,0.8252443688907777,9.0,0.7104972375690608
6,0.9121971950701232,9.0,0.7860603484912877
6,0.9095622609434764,9.0,0.7716957076073098
24,0.9195070123246919,,
6,0.8954526136846579,9.0,0.7527411814704632
6,0.8958776030599235,9.0,0.7195070123246918
9,0.8095197620059499,12.0,0.7239269018274543
6,0.9238419039524012,9.0,0.7996600084997875
12,0.8153846153846154,15.0,0.7648108797280068
6,0.8980875478113047,9.0,0.745686357841054
24,0.8370590735231619,,
6,0.8512537186570336,9.0,0.7660858478538036
6,0.929196770080748,9.0,0.7865703357416065
6,0.8297492562685933,9.0,0.6821079473013175
9,0.8289842753931151,12.0,0.7716107097322566
9,0.8377390565235869,12.0,0.7576710582235444
15,0.80135996600085,18.0,0.7624309392265194
6,0.8581385465363366,9.0,0.7218019549511262
18,0.8180195495112622,21.0,0.7991500212494688
6,0.855673608159796,9.0,0.6722481937951551
6,0.8914577135571611,9.0,0.770420739481513
15,0.8079898002549937,18.0,0.7778155546111347
6,0.928516787080323,9.0,0.7832554186145346
3,0.9901402464938377,6.0,0.7355716107097322
9,0.8140246493837654,12.0,0.7408414789630259
12,0.8467488312792181,15.0,0.7965150871228219
6,0.8835529111772206,9.0,0.7487462813429664
