Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
15,0.8040562913907284,18.0,0.7586920529801324
24,0.8088576158940397,,
9,0.8634105960264901,12.0,0.7661423841059603
12,0.8360099337748345,15.0,0.7925496688741722
9,0.8112582781456954,12.0,0.7341059602649007
18,0.8152317880794702,21.0,0.7822019867549669
12,0.8190397350993377,15.0,0.7837748344370861
6,0.9067052980132451,9.0,0.7444536423841059
9,0.8798013245033113,12.0,0.7802152317880795
24,0.8259933774834437,,
15,0.8031456953642384,18.0,0.7589403973509934
12,0.8291390728476821,15.0,0.7716887417218543
6,0.8733443708609272,9.0,0.694205298013245
6,0.9035596026490066,9.0,0.7559602649006623
9,0.828228476821192,12.0,0.7316225165562914
9,0.8701986754966887,12.0,0.7712748344370861
6,0.9312913907284768,9.0,0.7923013245033113
9,0.8520695364238411,12.0,0.775
12,0.8567880794701986,15.0,0.7883278145695364
6,0.9175496688741722,9.0,0.7530629139072847
12,0.8100993377483444,15.0,0.7377483443708609
6,0.8947847682119205,9.0,0.7524006622516556
15,0.831953642384106,18.0,0.7924668874172185
9,0.8142384105960265,12.0,0.7369205298013245
21,0.8009933774834437,24.0,0.7843543046357616
9,0.868294701986755,12.0,0.785430463576159
12,0.8629966887417219,15.0,0.7841059602649006
24,0.8811258278145695,,
9,0.8493377483443708,12.0,0.7466059602649007
12,0.8443708609271523,15.0,0.7919701986754967
9,0.8039735099337748,12.0,0.6697847682119206
21,0.8053807947019868,24.0,0.7831953642384106
18,0.8254966887417219,21.0,0.7913079470198675
15,0.8181291390728477,18.0,0.7644039735099337
12,0.839569536423841,15.0,0.773841059602649
12,0.8574503311258278,15.0,0.7917218543046357
6,0.8800496688741721,9.0,0.6527317880794702
15,0.8028973509933774,18.0,0.7625
12,0.8186258278145695,15.0,0.7600165562913908
6,0.874751655629139,9.0,0.7335264900662252
9,0.8802152317880795,12.0,0.7739238410596027
24,0.8195364238410596,,
21,0.8010761589403973,24.0,0.779635761589404
15,0.8224337748344371,18.0,0.7808774834437087
9,0.8922185430463576,12.0,0.778228476821192
12,0.8475165562913908,15.0,0.7879139072847682
9,0.858112582781457,12.0,0.7948675496688742
21,0.802069536423841,24.0,0.7798841059602649
9,0.8802980132450331,12.0,0.7846026490066225
24,0.8327814569536424,,
9,0.8795529801324503,12.0,0.7966887417218543
6,0.9108443708609272,9.0,0.7266556291390729
6,0.8777317880794702,9.0,0.7344370860927152
18,0.812251655629139,21.0,0.7843543046357616
9,0.8164735099337749,12.0,0.7456125827814569
18,0.8278973509933775,21.0,0.7972682119205298
9,0.8233443708609272,12.0,0.7219370860927152
9,0.8380794701986755,12.0,0.7521523178807947
24,0.842135761589404,,
18,0.8095198675496689,21.0,0.7884105960264901
9,0.8581953642384106,12.0,0.7350993377483444
6,0.8899006622516556,9.0,0.7254139072847682
15,0.8005794701986755,18.0,0.7495033112582782
12,0.8213576158940398,15.0,0.7369205298013245
12,0.8532284768211921,15.0,0.7831953642384106
24,0.8509105960264901,,
12,0.8289735099337748,15.0,0.761341059602649
6,0.9149006622516557,9.0,0.7753311258278146
21,0.801158940397351,24.0,0.7801324503311259
18,0.8017384105960265,21.0,0.7740066225165563
12,0.8366721854304636,15.0,0.795612582781457
9,0.8884105960264901,12.0,0.7966059602649007
24,0.8183774834437086,,
12,0.8535596026490067,15.0,0.7902317880794701
6,0.8896523178807947,9.0,0.711341059602649
18,0.8010761589403973,21.0,0.7774006622516556
9,0.8562086092715232,12.0,0.7812086092715231
21,0.8041390728476822,24.0,0.7829470198675497
12,0.8197019867549669,15.0,0.7528973509933775
15,0.8112582781456954,18.0,0.7937086092715232
6,0.9302980132450331,9.0,0.7088576158940397
9,0.8584437086092715,12.0,0.7255794701986755
15,0.8052152317880795,18.0,0.756953642384106
12,0.8302980132450332,15.0,0.7755794701986755
18,0.8079470198675497,21.0,0.7769867549668874
9,0.8156456953642384,12.0,0.7287251655629139
15,0.8048013245033112,18.0,0.7641556291390729
15,0.8209437086092716,18.0,0.7732615894039735
24,0.8041390728476822,,
6,0.9097682119205298,9.0,0.769453642384106
15,0.8022350993377484,18.0,0.7623344370860927
6,0.8948675496688742,9.0,0.7501655629139072
15,0.822930463576159,18.0,0.7850165562913908
24,0.8665562913907284,,
9,0.8677152317880795,12.0,0.7923013245033113
9,0.8274834437086093,12.0,0.7346026490066225
9,0.8197019867549669,12.0,0.7549668874172185
12,0.842135761589404,15.0,0.7850993377483444
6,0.9107615894039736,9.0,0.6831125827814569
9,0.8717715231788079,12.0,0.7917218543046357
