Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
9,0.8912404467960023,12.0,0.783068783068783
24,0.8408499202149996,,
18,0.8003695305282607,21.0,0.7599731250524902
12,0.8303518938439574,15.0,0.7508188460569413
6,0.9267657680356093,9.0,0.7764340304022844
12,0.8516838834299152,15.0,0.7903754094230284
12,0.8663811203493743,15.0,0.7971781305114638
24,0.8401780465272529,,
15,0.8191819937851684,18.0,0.7657680356093054
9,0.884689678340472,12.0,0.7958343831359704
24,0.8467288149827832,,
9,0.8430335097001763,12.0,0.7438481565465692
15,0.8319475938523557,18.0,0.7806332409507013
12,0.8515998992189469,15.0,0.7769379356680944
21,0.8045687410766775,24.0,0.7770219198790628
3,0.9846308893927942,6.0,0.7659360040312422
15,0.8165784832451499,18.0,0.7687914672041656
12,0.8010414042160073,15.0,0.7319223985890653
15,0.8355589149239943,18.0,0.7792055093642395
24,0.884941630973377,,
24,0.8139749727051314,,
18,0.8275804148820022,21.0,0.7981859410430839
21,0.8246409674981103,24.0,0.7963382884017804
15,0.8186780885193584,18.0,0.7614848408499202
21,0.8015453094818175,24.0,0.7801293356848913
12,0.8430335097001763,15.0,0.7472075249853027
12,0.8610901150583691,15.0,0.7860082304526749
24,0.8340471991265642,,
9,0.8442932728647015,12.0,0.7620727303266985
15,0.8158226253464349,18.0,0.7774418409339044
18,0.8279163517258755,21.0,0.7894515831023767
15,0.8458889728730998,18.0,0.7981019568321156
12,0.8152347358696566,15.0,0.6991685563114135
12,0.8052406147644243,15.0,0.7635004619131603
15,0.8180062148316116,18.0,0.75745359872344
12,0.8692365835222978,15.0,0.7954144620811288
9,0.8521038044847569,12.0,0.7484672881498279
12,0.8125472411186697,15.0,0.7309985722684136
24,0.8067523305618544,,
9,0.8599983203157806,12.0,0.7606449987402368
9,0.9031662047535063,12.0,0.7586293776769967
6,0.9227345259091291,9.0,0.7850844041320232
15,0.822289409590997,18.0,0.7836566725455615
9,0.8905685731082557,12.0,0.7913832199546486
12,0.8206097253716301,15.0,0.7378852775678173
15,0.8185101200974216,18.0,0.7668598303518939
21,0.8181741832535483,24.0,0.7899554883681867
6,0.9318048206937096,9.0,0.7011841773746535
12,0.8564709834551104,15.0,0.782564877802973
12,0.8334593096497859,15.0,0.763164525069287
6,0.8262366675065088,9.0,0.6085495926765768
9,0.8386663307298228,12.0,0.7652641303434954
24,0.8836818678088519,,
21,0.8136390358612581,24.0,0.7793734777861762
9,0.8820021835894851,12.0,0.7992777357856723
9,0.8542034097589654,12.0,0.7670277987738305
24,0.8337112622826909,,
9,0.8477366255144033,12.0,0.7163013353489543
24,0.8562190308222054,,
15,0.8211136306374401,18.0,0.7748383303938859
18,0.8133870832283531,21.0,0.7677836566725456
6,0.9265977996136726,9.0,0.799949609473419
24,0.8314436885865457,,
6,0.9040060468631897,9.0,0.7466196355085244
24,0.8469807676156883,,
15,0.8249769043419837,18.0,0.7853363567649282
12,0.8290081464684639,15.0,0.782564877802973
21,0.812631225329638,24.0,0.7861761988746115
9,0.8351389938691526,12.0,0.7100865037372974
9,0.8763752414546065,12.0,0.7662719408751155
9,0.8683967414126145,12.0,0.7765180146132528
9,0.8685647098345511,12.0,0.7925589989082052
9,0.8829260099101369,12.0,0.782312925170068
12,0.8384983623078861,15.0,0.7653481145544637
12,0.8264046359284455,15.0,0.7555219618711683
18,0.8380784412530444,21.0,0.7957503989250021
12,0.8384143780969178,15.0,0.7784496514655245
15,0.8460569412950365,18.0,0.7851683883429915
15,0.8144788779709414,18.0,0.7718988830099941
9,0.8606701940035273,12.0,0.7616528092718569
9,0.8631057361216091,12.0,0.7602250776853952
18,0.8212815990593768,21.0,0.7854203409758965
15,0.8451331149743848,18.0,0.7984378936759889
9,0.8487444360460233,12.0,0.7578735197782817
6,0.9385235575711767,9.0,0.7897875199462501
15,0.8176702779877383,18.0,0.7556059460821366
6,0.9415469891660367,9.0,0.7934828252288569
18,0.830015957000084,21.0,0.7891996304694717
12,0.8012093726379441,15.0,0.7189888300999412
24,0.8306038464768624,,
15,0.8177542621987066,18.0,0.769883261946754
12,0.8600823045267489,15.0,0.7896195515243134
6,0.8779709414630049,9.0,0.7231040564373897
12,0.829512051734274,15.0,0.7675317040396405
6,0.847652641303435,9.0,0.6000671873687746
12,0.8138909884941631,15.0,0.7396489459981523
12,0.8490803728898967,15.0,0.7934828252288569
9,0.8460569412950365,12.0,0.739564961787184
9,0.8480725623582767,12.0,0.7772738725119678
15,0.830771814898799,18.0,0.7847484672881498
