Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
12,0.8405835310659988,15.0,0.7813516126197381
12,0.8556112136391598,15.0,0.7967308199314527
9,0.8376834519729326,12.0,0.7507689603655857
12,0.8184374725371298,15.0,0.7599086035679761
6,0.8848756481237368,9.0,0.7597328411986993
15,0.8332015115563758,18.0,0.7973459882239212
6,0.9065823007294138,9.0,0.7000615168292469
12,0.8329378680024607,15.0,0.7689603655857281
15,0.8144828192284032,18.0,0.7811758502504613
9,0.8076280868266105,12.0,0.7319623868529748
6,0.9323314878284559,9.0,0.7856577906670182
6,0.8677388171192547,9.0,0.7478688812725196
9,0.8234467000615169,12.0,0.7293259513138237
12,0.8063977502416733,15.0,0.7411020300553651
9,0.8700237279198524,12.0,0.7832849986817823
6,0.8931364794797434,9.0,0.6792336760699534
9,0.8447139467440021,12.0,0.7767817910185429
15,0.8088584234115476,18.0,0.7800333948501625
9,0.8405835310659988,12.0,0.7551630195975042
9,0.8275771157395202,12.0,0.7655329993848317
15,0.8014764039019246,18.0,0.7576236927673785
9,0.8357500659108885,12.0,0.7467264258722207
15,0.8157131558133404,18.0,0.7856577906670182
9,0.8002460673169874,12.0,0.7165831795412602
9,0.8208102645223657,12.0,0.7191317338957729
18,0.824677036646454,21.0,0.797521750593198
12,0.8143070568591264,15.0,0.775375692064329
6,0.80657351261095,9.0,0.6432023903682221
9,0.8354864223569733,12.0,0.7575358115827401
12,0.8120221460585288,15.0,0.7708058704631339
6,0.8900606380174004,9.0,0.7822304244661218
12,0.8012127603480095,15.0,0.7349503471306793
6,0.899727568327621,9.0,0.7262501098514808
9,0.8168556112136391,12.0,0.7156164865102381
12,0.8399683627735302,15.0,0.7905791370067669
9,0.8724844010897267,12.0,0.7914579488531506
21,0.807540205641972,24.0,0.7917215924070656
12,0.800158186132349,15.0,0.7658845241233851
12,0.8053431760260128,15.0,0.7433869408559627
6,0.9142279637929519,9.0,0.7994551366552421
12,0.8416381052816592,15.0,0.7909306617453203
9,0.8667721240882327,12.0,0.7941822655769399
12,0.8157131558133404,15.0,0.7732665436330082
6,0.8471746199138764,9.0,0.7257228227436506
9,0.8548202829774145,12.0,0.7554266631514193
9,0.8512171544072414,12.0,0.7478688812725196
12,0.8195799279374286,15.0,0.7663239300465771
6,0.9025397662360488,9.0,0.7698391774321118
24,0.8783724404604975,,
24,0.832059056156077,,
21,0.810616047104315,24.0,0.7912821864838738
18,0.8021794533790315,21.0,0.7700149398013886
9,0.8292468582476492,12.0,0.7039282889533351
12,0.8483170753141752,15.0,0.7868881272519553
6,0.9289041216275595,9.0,0.788469988575446
9,0.8433078477897882,12.0,0.7723877317866245
24,0.8576324808858423,,
12,0.8223921258458564,15.0,0.7707179892784954
9,0.8622023024870376,12.0,0.7543720889357588
15,0.8349591352491431,18.0,0.7991036119166887
15,0.8218648387380262,18.0,0.7868881272519553
6,0.899727568327621,9.0,0.7908427805606819
12,0.823973987169347,15.0,0.7657087617541084
9,0.8530626592846472,12.0,0.7632480885842341
24,0.8633447578873363,,
12,0.8433078477897882,15.0,0.7964671763775376
15,0.8221284822919412,18.0,0.777045434572458
15,0.8240618683539854,18.0,0.7947095526847702
24,0.8342560857720362,,
9,0.8394410756656999,12.0,0.7042798136918885
9,0.8130767202741893,12.0,0.7244924861587134
9,0.8364531153879954,12.0,0.7216802882502856
9,0.8562263819316285,12.0,0.7463749011336673
15,0.8218648387380262,18.0,0.7797697512962475
3,0.9602777045434573,6.0,0.7196590210036031
18,0.8088584234115476,21.0,0.7881184638368925
21,0.8061341066877582,24.0,0.7858335530362949
15,0.8154495122594253,18.0,0.7839001669742508
6,0.8764390543984533,9.0,0.7661481676773003
12,0.834431848141313,15.0,0.7635117321381493
12,0.8433957289744266,15.0,0.7919852359609808
12,0.8458564021443009,15.0,0.782494068020037
9,0.8707267773969594,12.0,0.7936549784691098
9,0.8223921258458564,12.0,0.7574479303981018
12,0.836101590649442,15.0,0.7883821073908076
18,0.803234027594692,21.0,0.7772211969417347
3,0.9740750505316812,6.0,0.7170225854644521
6,0.846823095175323,9.0,0.6875823886105985
9,0.8080674927498023,12.0,0.6842429035943405
12,0.8238861059847087,15.0,0.7510326039195009
12,0.8341682045873978,15.0,0.7928640478073644
9,0.851129273222603,12.0,0.7421566042710256
12,0.8274892345548818,15.0,0.7669390983390456
9,0.8853150540469286,12.0,0.7933034537305563
12,0.8003339485016258,15.0,0.7347745847614026
6,0.8163283241058089,9.0,0.6708849635293084
15,0.825380086123561,18.0,0.7867123648826786
6,0.8951577467264259,9.0,0.7727392565251779
9,0.8524474909921785,12.0,0.7845153352667193
9,0.8493716495298357,12.0,0.7861850777748484
