Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
15,0.8102257412398922,18.0,0.7617082210242587
21,0.8223551212938005,24.0,0.7949797843665768
9,0.9174528301886793,12.0,0.7729952830188679
9,0.8030660377358491,12.0,0.7074629380053908
15,0.8179750673854448,18.0,0.7566543126684636
15,0.8221024258760108,18.0,0.7533692722371967
15,0.8442553908355795,18.0,0.7953167115902965
15,0.825050539083558,18.0,0.7630559299191375
12,0.8226078167115903,15.0,0.7104952830188679
12,0.8675876010781671,15.0,0.7867250673854448
9,0.9027122641509434,12.0,0.769794474393531
18,0.8190700808625337,21.0,0.7852931266846361
15,0.8469508086253369,18.0,0.785461590296496
6,0.9435646900269542,9.0,0.789673180592992
24,0.9003537735849056,,
21,0.8203335579514824,24.0,0.7895047169811321
12,0.8451819407008087,15.0,0.7867250673854448
24,0.809467654986523,,
24,0.8224393530997305,,
24,0.8018867924528302,,
12,0.8143530997304582,15.0,0.7337432614555256
9,0.9026280323450134,12.0,0.7964959568733153
12,0.8232816711590296,15.0,0.7329851752021563
12,0.8258928571428571,15.0,0.7595181940700808
24,0.838527628032345,,
12,0.8293463611859838,15.0,0.741661051212938
9,0.8957210242587601,12.0,0.7831030997304582
15,0.8358322102425876,18.0,0.7791442048517521
24,0.9232648247978437,,
21,0.8042452830188679,24.0,0.7849561994609164
24,0.8246293800539084,,
9,0.8879716981132075,12.0,0.7234669811320755
18,0.8098888140161725,21.0,0.7723214285714286
6,0.912483153638814,9.0,0.6734332884097035
24,0.8504885444743935,,
15,0.8287567385444744,18.0,0.768699460916442
9,0.8073618598382749,12.0,0.7236354447439353
12,0.8070249326145552,15.0,0.711421832884097
6,0.9081873315363881,9.0,0.6746125336927223
9,0.8928571428571429,12.0,0.7627190026954178
24,0.8439184636118598,,
18,0.8111522911051213,21.0,0.780154986522911
15,0.838527628032345,18.0,0.762550539083558
15,0.8397068733153639,18.0,0.780239218328841
24,0.8974898921832885,,
24,0.875,,
9,0.856300539083558,12.0,0.7117587601078167
12,0.8274932614555256,15.0,0.7441037735849056
15,0.8284198113207547,18.0,0.7697102425876011
9,0.8069407008086253,12.0,0.7012297843665768
24,0.8328840970350404,,
18,0.8429076819407008,21.0,0.7919474393530997
24,0.8605963611859838,,
15,0.8176381401617251,18.0,0.75
24,0.8055929919137467,,
15,0.8172169811320755,18.0,0.7604447439353099
18,0.8372641509433962,21.0,0.7996125336927223
24,0.8974056603773585,,
12,0.8573955525606469,15.0,0.7805761455525606
6,0.9326987870619946,9.0,0.7690363881401617
12,0.8202493261455526,15.0,0.751010781671159
12,0.8556266846361186,15.0,0.7980963611859838
6,0.8664925876010782,9.0,0.6726752021563343
9,0.8891509433962265,12.0,0.7976752021563343
21,0.8009602425876011,24.0,0.7763645552560647
24,0.8079514824797843,,
15,0.8381064690026954,18.0,0.7964959568733153
24,0.8441711590296496,,
24,0.8332210242587601,,
12,0.8336421832884097,15.0,0.7817553908355795
12,0.8237870619946092,15.0,0.7529481132075472
9,0.8971529649595688,12.0,0.7997809973045822
6,0.8951314016172507,9.0,0.6170822102425876
24,0.8220181940700808,,
24,0.8394541778975741,,
15,0.8210074123989218,18.0,0.7767857142857143
9,0.8733995956873315,12.0,0.7628874663072777
18,0.8237028301886793,21.0,0.784282345013477
6,0.9547675202156334,9.0,0.6941543126684636
12,0.8066880053908356,15.0,0.7168969002695418
15,0.8116576819407008,18.0,0.7703840970350404
24,0.8344002695417789,,
24,0.8869609164420486,,
12,0.8455188679245284,15.0,0.7809130727762803
15,0.8025606469002695,18.0,0.7727425876010782
24,0.8904986522911051,,
24,0.8867924528301887,,
6,0.9637803234501348,9.0,0.7805761455525606
9,0.8772742587601078,12.0,0.7706367924528302
9,0.8941206199460916,12.0,0.7928739892183289
6,0.8640498652291105,9.0,0.6300539083557951
18,0.8061826145552561,21.0,0.7721529649595688
18,0.828167115902965,21.0,0.7867250673854448
15,0.8153638814016172,18.0,0.7585916442048517
12,0.8176381401617251,15.0,0.6925539083557951
24,0.8335579514824798,,
24,0.9441543126684636,,
24,0.8273247978436657,,
12,0.820838948787062,15.0,0.7175707547169812
6,0.910377358490566,9.0,0.6808456873315364
