Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
6,0.812908150284115,9,0.7001102535832414
9,0.8202018488677805,12,0.7547281825120855
6,0.8627766940887117,9,0.7485370197608345
12,0.8269018743109151,15,0.793062505300653
6,0.8100245950301077,9,0.6759392757187686
3,0.9611568145195488,6,0.7235179374098889
6,0.8524298193537444,9,0.735645831566449
6,0.8543804596726317,9,0.7264863031125435
6,0.8832160122127046,9,0.7733864812144856
6,0.8248664235433806,9,0.7153761343397507
3,0.9435162412009159,6,0.631074548384361
9,0.8085828174031041,12,0.7426002883555254
6,0.8678653210075481,9,0.7508269018743109
6,0.8118056144517004,9,0.7079128148587907
3,0.9603935204817233,6,0.7298787210584344
6,0.8318208803324569,9,0.696548214740056
6,0.806716987532864,9,0.6954456789076414
9,0.8030701382410314,12,0.7465015689933
6,0.8550589432618099,9,0.7178356373505216
6,0.8476804342294971,9,0.7261470613179544
6,0.8071410397761004,9,0.6981596132643542
3,0.9517428547197014,6,0.665507590535154
3,0.9402934441523195,6,0.7919599694682384
6,0.8232550250190823,9,0.7013824103129506
3,0.9614112458654906,6,0.799847341192435
3,0.9266389619201085,6,0.7427699092528199
6,0.8414044610295989,9,0.7267407344584853
12,0.8173182936137732,15,0.7926384530574166
9,0.8192689339326605,12,0.755491476549911
6,0.834025951997286,9,0.6859469086591468
6,0.8789754897803409,9,0.7989992367059622
6,0.864727334407599,9,0.7680434229497074
6,0.8880502077855992,9,0.7991688576032567
6,0.8106182681706386,9,0.6759392757187686
3,0.9458061233143923,6,0.7811890424900347
6,0.8366550759053515,9,0.7014672207615978
9,0.8188448816894242,12,0.7479433466203036
6,0.8739716733101518,9,0.7866169112034602
6,0.886438809261301,9,0.7976422695276058
6,0.8241879399542024,9,0.7044355864642524
15,0.8179967772029514,18,0.7948435247222457
9,0.8049359681112713,12,0.759223136290391
6,0.9018743109151047,9,0.7970485963870749
6,0.8360614027648207,9,0.7061317954371978
9,0.8330082266135188,12,0.7725383767280128
6,0.8319056907811042,9,0.7061317954371978
9,0.8385209057755916,12,0.7514205750148418
6,0.8077347129166313,9,0.6764481384106522
3,0.915613603595963,6,0.6873886862861505
12,0.811042320413875,15,0.7857688067169876
12,0.8122296666949368,15,0.7762700364684929
3,0.9441099143414469,6,0.7730472394198965
6,0.8160461368840641,9,0.6682215248918667
3,0.9313035365957086,6,0.6931557967941651
9,0.8021372233059113,12,0.7199558985667034
6,0.8418285132728353,9,0.7339496225935035
6,0.8620134000508862,9,0.7560851496904418
6,0.8927995929098465,9,0.7850903231278094
6,0.8271563056568569,9,0.7377660927826308
9,0.8006954456789076,12,0.7173267746586379
6,0.8488677805105589,9,0.7576117377660928
3,0.9538631159358834,6,0.7937409888898312
9,0.8287677041811551,12,0.7736409125604274
6,0.8743109151047409,9,0.7473496734797727
6,0.8922059197693156,9,0.7607497243660419
6,0.8700703926723773,9,0.7572724959715037
9,0.8006106352302603,12,0.7089305402425579
9,0.8395386311593588,12,0.7878042574845221
3,0.9557289458061233,6,0.7303875837503181
6,0.8736324315155627,9,0.7713510304469511
6,0.873123568823679,9,0.7744042065982529
6,0.8781273852938682,9,0.7615130184038673
6,0.8238486981596133,9,0.6910355355779833
6,0.8453057416673734,9,0.7445509286744126
9,0.8521753880078026,12,0.7909422440844712
9,0.8214740055974896,12,0.7617674497498091
3,0.9623441608006106,6,0.7740649648036638
6,0.8989059452124502,9,0.7943346620303622
12,0.8221524891866678,15,0.7887371724196421
3,0.9525909592061742,6,0.7497243660418964
3,0.9575947756763633,6,0.6247985751844627
9,0.8241031295055551,12,0.7616826393011619
6,0.8676108896616063,9,0.7708421677550674
12,0.8151980323975914,15,0.7751675006360783
9,0.8428462386566025,12,0.7716054617928929
6,0.8081587651598677,9,0.6844203205834959
6,0.8632007463319481,9,0.7550674243066746
6,0.8687134254940209,9,0.7490458824527182
6,0.847341192434908,9,0.7280128911881943
6,0.8862691883640065,9,0.7718598931388347
9,0.8017979815113222,12,0.7305572046476125
9,0.8167246204732423,12,0.7631244169281656
6,0.8821982868289373,9,0.762954796030871
9,0.8344500042405224,12,0.7703333050631838
6,0.8884742600288356,9,0.7420066152149944
9,0.820371469765075,12,0.7514205750148418
6,0.8910185734882538,9,0.799253668051904
6,0.8219828682893733,9,0.7138495462640997
3,0.9475871427359851,6,0.7553218556526164
9,0.8361462132134679,12,0.7714358408955984
