Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
6,0.8551900520328072,9.0,0.6684010935708616
6,0.8917012082194197,9.0,0.7183173119322691
15,0.8205309110150807,18.0,0.7783755181232913
12,0.8008642737454802,15.0,0.7539465561336979
15,0.8311138548372873,18.0,0.7987476849810389
24,0.8506923009083693,,
12,0.8198253814269336,15.0,0.756945056883323
24,0.8543963312461417,,
6,0.902901490431255,9.0,0.795131845841785
12,0.8039509656936238,15.0,0.7745832965870006
9,0.8206191022135991,12.0,0.7066760737278419
12,0.8310256636387688,15.0,0.7841079460269865
6,0.8963753417408943,9.0,0.7990122585765941
6,0.902901490431255,9.0,0.7309286533203986
9,0.861980774318723,12.0,0.7853426228062439
9,0.8502513449157774,12.0,0.7776699885351442
9,0.8418731810565305,12.0,0.7408060675544581
15,0.8250286621395184,18.0,0.777405414939589
9,0.8382573419172766,12.0,0.7538583649351794
12,0.8246758973454449,15.0,0.7711438398447835
12,0.8288208836758092,15.0,0.7798747684981039
15,0.8110944527736131,18.0,0.7716729870358938
24,0.8132110415380545,,
6,0.9060763735779169,9.0,0.7240497398359643
12,0.8534262280624394,15.0,0.7924861098862334
9,0.868330540612047,12.0,0.7918687714966046
9,0.8521033600846636,12.0,0.7386012875914983
9,0.8379927683217215,12.0,0.7392186259811271
15,0.8120645559573154,18.0,0.768762677484787
9,0.8324367228150631,12.0,0.7200811359026369
18,0.8000705529588147,21.0,0.7790810477114384
9,0.8008642737454802,12.0,0.7001499250374813
24,0.802628097715848,,
15,0.8147984831113855,18.0,0.7933680218714172
9,0.8630390687009436,12.0,0.7867536819825381
6,0.9310344827586207,9.0,0.7770526501455155
9,0.8529852720698474,12.0,0.7565922920892495
9,0.8260869565217391,12.0,0.7816385924684717
6,0.8734456301261134,9.0,0.7517417761707381
15,0.8130346591410177,18.0,0.7802275332921774
6,0.802628097715848,9.0,0.6572890025575447
18,0.8173560278684188,21.0,0.7972484346062263
15,0.8049210688773261,18.0,0.7710556486462651
24,0.8132992327365729,,
15,0.8267924861098862,18.0,0.7964547138195608
6,0.8416086074609754,9.0,0.7024428961989594
6,0.9264485404356645,9.0,0.767616191904048
12,0.8472528441661522,15.0,0.7913396243054943
12,0.8292618396684011,15.0,0.7838433724314313
9,0.8564247288120646,12.0,0.7807566804832877
12,0.8013934209365905,15.0,0.7469794514507452
12,0.8409912690713467,15.0,0.7589734544492459
15,0.816033159890643,18.0,0.780580298086251
9,0.8110062615750948,12.0,0.745568392274451
12,0.8025399065173295,15.0,0.7338389628715054
12,0.8082723344210248,15.0,0.7607372784196137
15,0.8158567774936062,18.0,0.7808448716818062
18,0.803774583296587,21.0,0.7798747684981039
12,0.8278507804921069,15.0,0.7626774847870182
12,0.8348178851750595,15.0,0.771937560631449
6,0.8920539730134932,9.0,0.7985713025840021
9,0.8655966134579769,12.0,0.7770526501455155
9,0.8610988623335392,12.0,0.780580298086251
9,0.8279389716906252,12.0,0.7557103801040657
6,0.8734456301261134,9.0,0.7825205044536555
6,0.8729164829350031,9.0,0.7718493694329306
12,0.8454008289972661,15.0,0.7960137578269688
18,0.8187670870447129,21.0,0.7980421553928918
6,0.863568215892054,9.0,0.7508598641855543
18,0.8237057941617426,21.0,0.7994532145691859
12,0.8505159185113326,15.0,0.7983067289884469
12,0.8058029808625099,15.0,0.7597671752359114
15,0.8177087926624923,18.0,0.7906340947173472
9,0.8117117911632419,12.0,0.7342799188640974
24,0.8174442190669371,,
9,0.8498985801217038,12.0,0.7853426228062439
12,0.8186788958461946,15.0,0.7550930417144369
9,0.8103007319869477,12.0,0.7246670782255931
9,0.8117999823617603,12.0,0.750330716994444
12,0.810124349589911,15.0,0.7541229385307346
24,0.8060675544580651,,
9,0.8264397213158127,12.0,0.7147896639915337
9,0.8542199488491049,12.0,0.7715847958373754
12,0.8169150718758268,15.0,0.7824323132551372
6,0.9043125496075491,9.0,0.7287238733574389
6,0.8366699003439457,9.0,0.6951230267219332
6,0.8665667166416792,9.0,0.632771849369433
9,0.8554546256283623,12.0,0.7973366258047447
9,0.8441661522180086,12.0,0.7605608960225769
12,0.8134756151336097,15.0,0.757386012875915
9,0.8208836758091542,12.0,0.7074697945145074
6,0.8179733662580474,9.0,0.6301261134138813
9,0.8614516271276127,12.0,0.7840197548284681
15,0.8065085104506571,18.0,0.777846370932181
15,0.8228238821765588,18.0,0.7885175059529059
9,0.8405503130787547,12.0,0.7650586471470148
12,0.8191198518387864,15.0,0.7617955728018344
15,0.8146221007143487,18.0,0.766028750330717
9,0.8716818061557456,12.0,0.7838433724314313
9,0.808801481612135,12.0,0.7411588323485316
