Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
9,0.9231482261734221,12.0,0.7987696974804078
15,0.850341282548243,18.0,0.7960731440128086
21,0.8373641189854217,24.0,0.7976742226341956
18,0.8203421252212016,21.0,0.7780399426982388
9,0.898879244965029,12.0,0.7929552540658971
9,0.8323923485295357,12.0,0.6895592820426393
18,0.8171399679784276,21.0,0.7786298137692761
18,0.8076177635459678,21.0,0.7521698828684588
18,0.8097244459425297,21.0,0.787814949018286
24,0.8639083171821016,,
9,0.8970253644560546,12.0,0.7629560967388557
9,0.8857335468104829,12.0,0.7367489677256257
15,0.8648352574365888,18.0,0.7992753012555827
24,0.8373641189854217,,
15,0.8296957950619365,18.0,0.7729839049464903
15,0.8160444931322154,18.0,0.7745849835678773
12,0.8148647509901408,15.0,0.7297547821690402
15,0.8167186314991152,18.0,0.7685177382657791
18,0.8083761692087301,21.0,0.770287351478891
12,0.8358473076598972,15.0,0.7526754866436336
12,0.8443583045420072,15.0,0.7350636218083761
24,0.9095811915395635,,
9,0.8797505688042471,12.0,0.7299233167607652
15,0.8113255245639167,18.0,0.7595854049043567
24,0.8200050560377518,,
21,0.8130108704811663,24.0,0.7848655936630994
12,0.8401449397488835,15.0,0.7820847728996376
18,0.8140220780315159,21.0,0.7644729080643802
15,0.8527007668323924,18.0,0.7973371534507457
9,0.8725035813600741,12.0,0.7224235274290048
12,0.8389651976068088,15.0,0.7468610432291227
9,0.902587005982978,12.0,0.7981798264093706
18,0.8008763798769698,21.0,0.7463554394539479
18,0.8250610937895003,21.0,0.7912699081486475
24,0.8427572259206202,,
12,0.8670262071290132,15.0,0.7941349962079717
12,0.8202578579253392,15.0,0.7578157916912446
12,0.8354259711805848,15.0,0.7602595432712564
24,0.8077020308418302,,
18,0.8033201314569816,21.0,0.7531810904188084
9,0.8596106850931153,12.0,0.7280694362517907
9,0.8825313895677088,12.0,0.7656526502064549
24,0.8248082919019128,,
18,0.817392769866015,21.0,0.7880677509058734
15,0.8025617257942192,18.0,0.7316086626780146
24,0.850509817139968,,
15,0.8417460183702705,18.0,0.7921968484031348
12,0.801466250948007,15.0,0.6918344990309261
12,0.8380382573523215,15.0,0.7789668829527261
24,0.8141063453273785,,
9,0.8384595938316339,12.0,0.6910760933681638
21,0.8042470717114688,24.0,0.7729839049464903
18,0.8286845875115868,21.0,0.7941349962079717
15,0.8047526754866436,18.0,0.7599224740878066
15,0.8059324176287183,18.0,0.7594168703126317
15,0.8270835088901997,18.0,0.7742479143844274
9,0.8560714586668914,12.0,0.7277323670683408
9,0.8187410465998146,12.0,0.664363360579759
21,0.8216904019550013,24.0,0.7927024521783096
9,0.8458751158675318,12.0,0.6405157158506783
24,0.8415774837785456,,
18,0.8055953484452684,21.0,0.7745849835678773
24,0.824471222718463,,
24,0.8403977416364709,,
21,0.8186567793039521,24.0,0.7878992163141485
18,0.8141906126232409,21.0,0.7803151596865257
24,0.8147804836942782,,
9,0.9000589871071037,12.0,0.7884890873851859
21,0.8161287604280779,24.0,0.7959046094210837
24,0.8457065812758069,,
6,0.9175865846464987,9.0,0.6516389989045251
24,0.8912109210415438,,
24,0.8003707761017949,,
21,0.803404398752844,24.0,0.7641358388809303
12,0.8516895592820426,15.0,0.7804836942782506
15,0.8495828768854807,18.0,0.7921968484031348
6,0.9666301508384596,9.0,0.7816634364203253
15,0.8201735906294767,18.0,0.7707086879582035
15,0.824471222718463,18.0,0.7561304457739951
18,0.8183197101205022,21.0,0.7784612791775511
24,0.8119153956349541,,
15,0.8212690654756889,18.0,0.7606808797505688
12,0.8703126316676498,15.0,0.7878992163141485
12,0.8452852447964945,15.0,0.7599224740878066
15,0.8270835088901997,18.0,0.7816634364203253
18,0.8236285497598382,21.0,0.7836858515210247
24,0.8942445436925929,,
15,0.8507626190275555,18.0,0.7841914552961995
21,0.8314654082750484,24.0,0.798264093705233
24,0.8513524900985927,,
9,0.8528693014241173,12.0,0.7213280525827926
6,0.9062104997050645,9.0,0.6816381562315665
12,0.8291901912867616,15.0,0.7158506783517317
15,0.8125895340018539,18.0,0.7733209741299402
18,0.8252296283812253,21.0,0.7963259459003961
24,0.8496671441813433,,
12,0.8542175781579169,15.0,0.7962416786045335
24,0.9081486475099014,,
12,0.8238813516474256,15.0,0.7691918766326789
15,0.844863908317182,18.0,0.7843599898879245
