Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
6,0.8748031496062992,9.0,0.7173228346456693
3,0.9908661417322835,6.0,0.6874015748031496
12,0.8544094488188977,15.0,0.7825196850393701
21,0.8156692913385827,24.0,0.795511811023622
12,0.8426771653543307,15.0,0.7818110236220472
24,0.8295275590551181,,
9,0.8379527559055118,12.0,0.7639370078740157
12,0.8494488188976378,15.0,0.7662992125984252
24,0.8173228346456692,,
12,0.8322047244094488,15.0,0.7792125984251969
12,0.8685826771653543,15.0,0.7976377952755905
24,0.8258267716535433,,
18,0.8091338582677166,21.0,0.7829921259842519
9,0.8211023622047244,12.0,0.6956692913385827
21,0.8044094488188976,24.0,0.7802362204724409
15,0.8562992125984252,18.0,0.7973228346456693
12,0.8300787401574803,15.0,0.7337795275590551
12,0.8015748031496063,15.0,0.7531496062992126
9,0.8087401574803149,12.0,0.6521259842519685
9,0.8126771653543307,12.0,0.6925196850393701
12,0.8476377952755906,15.0,0.784251968503937
6,0.9054330708661418,9.0,0.7746456692913386
15,0.8337007874015748,18.0,0.7792913385826772
18,0.8024409448818898,21.0,0.7745669291338583
9,0.8092125984251969,12.0,0.682992125984252
15,0.8045669291338583,18.0,0.7731496062992126
9,0.8161417322834645,12.0,0.7075590551181102
9,0.9069291338582677,12.0,0.7885826771653544
3,0.9916535433070867,6.0,0.7973228346456693
9,0.8384251968503937,12.0,0.6817322834645669
24,0.8182677165354331,,
3,0.9922834645669292,6.0,0.7963779527559055
9,0.8796062992125985,12.0,0.7880314960629922
24,0.9073228346456693,,
21,0.8178740157480315,24.0,0.7931496062992126
12,0.8477165354330709,15.0,0.757007874015748
18,0.8007874015748031,21.0,0.7680314960629921
6,0.8287401574803149,9.0,0.7232283464566929
15,0.8358267716535434,18.0,0.7870866141732283
15,0.8279527559055118,18.0,0.7747244094488189
24,0.9031496062992126,,
18,0.8213385826771653,21.0,0.7918110236220472
15,0.8194488188976378,18.0,0.7830708661417323
9,0.8573228346456693,12.0,0.7229133858267717
9,0.8904724409448819,12.0,0.7977165354330709
6,0.9560629921259842,9.0,0.7733858267716536
15,0.8005511811023622,18.0,0.7606299212598425
15,0.8311023622047244,18.0,0.7836220472440945
12,0.8036220472440945,15.0,0.6793700787401575
9,0.8684251968503937,12.0,0.7366929133858268
24,0.8763779527559055,,
12,0.8056692913385827,15.0,0.7344881889763779
12,0.8299212598425196,15.0,0.7595275590551182
6,0.9362992125984252,9.0,0.7564566929133858
15,0.8209448818897638,18.0,0.7681102362204725
24,0.8510236220472441,,
15,0.850236220472441,18.0,0.795984251968504
12,0.8137795275590551,15.0,0.7662204724409449
6,0.8674803149606299,9.0,0.637244094488189
18,0.8075590551181102,21.0,0.7756692913385826
12,0.825511811023622,15.0,0.7470078740157481
15,0.8150393700787402,18.0,0.7807086614173229
18,0.821732283464567,21.0,0.7916535433070866
15,0.8143307086614173,18.0,0.7570866141732283
21,0.8214173228346456,24.0,0.7998425196850394
3,0.9918110236220472,6.0,0.7963779527559055
12,0.8390551181102363,15.0,0.7365354330708661
12,0.8139370078740158,15.0,0.7633858267716536
9,0.9029133858267716,12.0,0.7918110236220472
18,0.8058267716535433,21.0,0.7640944881889764
24,0.831732283464567,,
24,0.8351181102362205,,
9,0.8248031496062992,12.0,0.7201574803149606
6,0.907244094488189,9.0,0.7648818897637796
6,0.8374803149606299,9.0,0.6185826771653543
21,0.8113385826771654,24.0,0.7756692913385826
24,0.8652755905511811,,
15,0.8479527559055118,18.0,0.7914960629921259
9,0.8613385826771653,12.0,0.7628346456692914
24,0.9065354330708661,,
12,0.8129133858267716,15.0,0.7345669291338582
15,0.8049606299212598,18.0,0.7626771653543307
15,0.8015748031496063,18.0,0.7541732283464567
9,0.8756692913385826,12.0,0.7655905511811023
12,0.8286614173228346,15.0,0.7496850393700787
9,0.8722834645669292,12.0,0.7379527559055118
24,0.8765354330708661,,
9,0.9189763779527559,12.0,0.7537795275590551
9,0.8025984251968504,12.0,0.7222047244094488
9,0.8884251968503937,12.0,0.7847244094488189
6,0.943228346456693,9.0,0.7609448818897637
9,0.8869291338582678,12.0,0.7955905511811023
9,0.8498425196850393,12.0,0.761496062992126
12,0.8226771653543307,15.0,0.7274803149606299
9,0.8184251968503937,12.0,0.6828346456692913
12,0.8048031496062992,15.0,0.718503937007874
6,0.9462204724409449,9.0,0.7084251968503937
24,0.8082677165354331,,
6,0.9037795275590551,9.0,0.6988188976377953
12,0.8198425196850394,15.0,0.7470866141732283
