Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
24,0.838302848074835,,
24,0.8806481249477992,,
15,0.8017205378768897,18.0,0.7337342353628998
21,0.8192600016704251,24.0,0.7972103900442663
18,0.8169214064979538,21.0,0.7745761296249896
24,0.8303683287396643,,
6,0.9170633926334252,9.0,0.6860435980957154
24,0.8572621732230853,,
24,0.8329574876806147,,
18,0.8248559258331245,21.0,0.7774993735905789
9,0.8504134302179904,12.0,0.7632172387872713
21,0.8026392716946463,24.0,0.7662240040090202
12,0.8175895765472313,15.0,0.7211225256827862
15,0.8213480330744174,18.0,0.7756619059550656
9,0.8900025056376848,12.0,0.7483504551908461
21,0.8126618224338094,24.0,0.7846822016203123
9,0.9145577549486344,12.0,0.7859350204627078
15,0.845903282385367,18.0,0.7972103900442663
21,0.8122442161530109,24.0,0.7746596508811493
24,0.8035580055124029,,
24,0.902447172805479,,
18,0.8148333750939614,21.0,0.7622985049695148
12,0.8162532364486762,15.0,0.7350705754614549
6,0.8566775244299675,9.0,0.6447005762966675
12,0.8356301678777249,15.0,0.7667251315459784
15,0.8477407500208803,18.0,0.7967927837634678
18,0.8165038002171553,21.0,0.7913639021130878
18,0.8082351958573457,21.0,0.7773323310782594
15,0.8388874968679529,18.0,0.7776664161028982
18,0.8446504635429717,21.0,0.7965422199949888
15,0.846738494946964,18.0,0.7890253069406163
15,0.8148333750939614,18.0,0.7805061388123278
18,0.8034744842562432,21.0,0.7544475068905037
24,0.8379687630501963,,
24,0.876889668420613,,
18,0.8228514156852919,21.0,0.7780840223836967
15,0.8443998997744926,18.0,0.7810072663492859
12,0.8648626075336173,15.0,0.7915309446254072
24,0.8572621732230853,,
24,0.8804810824354798,,
18,0.8136640775077257,21.0,0.7732397895264345
9,0.9089618307859351,12.0,0.7870207967927838
24,0.902447172805479,,
9,0.839973273198029,12.0,0.7489351039839639
24,0.941033993151257,,
6,0.9612461371419027,9.0,0.791029817088449
18,0.8121606948968513,21.0,0.759792867284724
12,0.856510481917648,15.0,0.7830117764971185
12,0.8610206297502715,15.0,0.7711517581224422
6,0.9540633091121691,9.0,0.7615468136640775
18,0.805980121941034,21.0,0.7795874049945711
21,0.8203457780005011,24.0,0.7911133383446087
21,0.8158356301678777,24.0,0.77716528856594
9,0.848659483838637,12.0,0.6695899106322559
18,0.8048108243547983,21.0,0.7645535788858264
9,0.9090453520420947,12.0,0.794287146078677
24,0.8901695481500042,,
9,0.882067986302514,12.0,0.7688131629499708
21,0.8041426543055208,24.0,0.7828447339847991
24,0.8369665079762799,,
15,0.8455691973607283,18.0,0.7859350204627078
12,0.8525849828781424,15.0,0.797544475068905
18,0.8202622567443414,21.0,0.7689802054622902
12,0.8048108243547983,15.0,0.7234611208552577
24,0.9621648709596592,,
21,0.8054789944040759,24.0,0.769564854255408
24,0.8643614799966591,,
18,0.8280297335671929,21.0,0.785600935438069
18,0.8367159442078009,21.0,0.785600935438069
24,0.8358807316462039,,
9,0.8387204543556335,12.0,0.652718616887998
18,0.8102397060051784,21.0,0.7698989392800468
12,0.8044767393301595,15.0,0.7393301595255992
24,0.827445084774075,,
6,0.9094629583228931,9.0,0.6958155850663994
24,0.8383863693309948,,
15,0.8121606948968513,18.0,0.7716528856594003
24,0.8578468220162031,,
18,0.8020546229015284,21.0,0.7734903532949136
21,0.8012194103399315,24.0,0.7709847156101228
24,0.8403073582226677,,
12,0.830702413764303,15.0,0.7373256493777667
18,0.804059133049361,21.0,0.7633007600434311
21,0.8114925248475737,24.0,0.7761630334920238
9,0.8846571452434645,12.0,0.7824271277040007
21,0.8288649461287898,24.0,0.7967092625073081
15,0.831788190094379,18.0,0.779336841226092
24,0.845652718616888,,
15,0.8272780422617556,18.0,0.783429382777917
18,0.8162532364486762,21.0,0.7731562682702748
12,0.8449845485676104,15.0,0.7722375344525182
24,0.9261672095548317,,
15,0.80706589827111,18.0,0.7350705754614549
24,0.8028898354631253,,
12,0.8663659901444918,15.0,0.7648041426543055
18,0.8057295581725549,21.0,0.7576213146245719
15,0.8340432640106907,18.0,0.7729892257579554
12,0.8675352877307275,15.0,0.7805896600684874
12,0.8422283471143406,15.0,0.7415017121857512
24,0.86411091622818,,
