Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
18,0.8125721388617597,21.0,0.7849596022374146
15,0.8316611915120306,18.0,0.7965906064103703
12,0.8195862558820918,15.0,0.7422533960756459
15,0.8192311107165053,18.0,0.7759034005149605
12,0.8087543283317056,15.0,0.7513095977981
15,0.8323714818432034,18.0,0.798899049986682
9,0.8663766314481044,12.0,0.7520198881292729
9,0.8453342803871082,12.0,0.7695995738258012
9,0.8224274172067833,12.0,0.7079818875965551
18,0.8002308443576311,21.0,0.7670247713752997
18,0.8189647518423155,21.0,0.7885110538932789
12,0.8257125099884578,15.0,0.7600994406463643
12,0.823847997869129,15.0,0.7751931101837877
18,0.8032495782651159,21.0,0.7727070940246826
9,0.8592737281363757,12.0,0.7671135576666963
15,0.8297966793927017,18.0,0.7839829530320519
15,0.8171890260143834,18.0,0.7788333481310485
9,0.8661990588653112,12.0,0.7371925774660393
6,0.8940779543638462,9.0,0.7544171179969813
12,0.8324602681346001,15.0,0.7688004972032318
6,0.8380538044925864,9.0,0.5993962532185031
9,0.8795170025748025,12.0,0.7894877030986416
12,0.8051140903844446,15.0,0.7606321583947439
12,0.8134600017757259,15.0,0.7585900736926219
12,0.8237592115777324,15.0,0.7410103879960934
9,0.8075113202521531,12.0,0.6864068187871792
6,0.9226671401935541,9.0,0.7870904732309332
9,0.8282873124389595,12.0,0.7405664565391104
9,0.8496848086655421,12.0,0.7338186983929681
15,0.8475539376720235,18.0,0.7991654088608718
18,0.8106188404510344,21.0,0.788244695019089
9,0.8483530142945929,12.0,0.7754594690579775
6,0.8831572405220633,9.0,0.6864956050785759
9,0.8688626476072094,12.0,0.7452721299831306
9,0.8733019621770398,12.0,0.7776791263428927
24,0.8289976027701323,,
6,0.9112137086033917,9.0,0.7366598597176596
18,0.805469235550031,21.0,0.7810530054159638
15,0.8275770221077866,18.0,0.7890437716416585
9,0.8332593447571695,12.0,0.748823581638995
6,0.902068720589541,9.0,0.6468969191156886
9,0.8779188493296635,12.0,0.7891325579330551
6,0.9018911480067477,9.0,0.7637396785936251
12,0.8002308443576311,15.0,0.7412767468702832
12,0.8483530142945929,15.0,0.7893989168072449
9,0.8330817721743763,12.0,0.7585900736926219
6,0.9188493296635,9.0,0.7521086744206694
15,0.8186983929681257,18.0,0.7767024771375299
6,0.9148539465506526,9.0,0.7826511586611027
9,0.8434697682677794,12.0,0.7318653999822428
24,0.8125721388617597,,
15,0.8032495782651159,18.0,0.7575246381958626
9,0.8207404776702477,12.0,0.7330196217703987
15,0.8405398206516914,18.0,0.7958803160791974
9,0.810263695285448,12.0,0.7154399360738702
15,0.8200301873390748,18.0,0.7784782029654621
24,0.8621148894610672,,
12,0.8313948326378408,15.0,0.7743940335612182
6,0.925863446683832,9.0,0.7621415253484862
12,0.834502352836722,15.0,0.7763473319719435
24,0.8738346799254195,,
9,0.8155908727692445,12.0,0.7072715972653822
15,0.8012962798543904,18.0,0.7624966705140727
12,0.825890082571251,15.0,0.7692444286602148
24,0.8897274260854124,,
15,0.8002308443576311,18.0,0.766048122169937
6,0.9440646364201367,9.0,0.7904643523040042
18,0.8032495782651159,21.0,0.7732398117730622
12,0.8487081594601793,15.0,0.7996981266092515
9,0.8701944419781585,12.0,0.7976560419071296
18,0.8018289976027702,21.0,0.7677350617064725
9,0.8411613246914676,12.0,0.6817899316345556
12,0.846754861049454,15.0,0.7933942999200924
12,0.8084879694575158,15.0,0.7317766136908461
9,0.836544437538844,12.0,0.7617863801828998
15,0.8116842759477937,18.0,0.7748379650182012
9,0.8518156796590607,12.0,0.7798099973364112
18,0.8052028766758412,21.0,0.783272662700879
21,0.8068898162123768,24.0,0.7830950901180858
12,0.8261564414454409,15.0,0.7715528722365267
12,0.8135487880671224,15.0,0.7491787268045814
9,0.8896386397940158,12.0,0.7902867797212111
12,0.8470212199236438,15.0,0.7971233241587499
18,0.8258012962798544,21.0,0.7976560419071296
9,0.8598064458847554,12.0,0.7591227914410015
18,0.8194086832992986,21.0,0.782828731243896
18,0.8170114534315902,21.0,0.787356832105123
12,0.8548344135665453,15.0,0.7941933765426619
12,0.8296191068099086,15.0,0.770576223031164
18,0.8178993163455562,21.0,0.7863801828997603
6,0.9043771641658528,9.0,0.7251176418361005
9,0.8773861315812839,12.0,0.7831838764094824
18,0.8187871792595224,21.0,0.7917073603835568
6,0.8638906152889994,9.0,0.6429903222942378
21,0.8114179170736039,24.0,0.7941045902512652
15,0.8162123768090207,18.0,0.7773239811773063
9,0.8511941756192843,12.0,0.7723519488590962
18,0.8036047234307023,21.0,0.7742164609784249
15,0.8178993163455562,18.0,0.79188493296635
18,0.8252685785314747,21.0,0.7925064370061262
