Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
9,0.8533633784009347,12.0,0.7797529627774996
9,0.814555166082457,12.0,0.727424470038391
9,0.8326656651644133,12.0,0.7330996494742114
15,0.8141378734768819,18.0,0.7790018360874645
3,0.9394925721916207,6.0,0.7635620096811885
6,0.8922550492405275,9.0,0.7535469871473878
9,0.8182273410115173,12.0,0.7585544984142881
12,0.814889000166917,15.0,0.7692371891170089
6,0.8591220163578701,9.0,0.7420297112335169
15,0.814555166082457,18.0,0.7828409280587548
9,0.8108829911533968,12.0,0.7207477883491904
6,0.8483558671340344,9.0,0.6862794191286931
9,0.843181438824904,12.0,0.7550492405274578
9,0.8252378567851778,12.0,0.7323485227841763
9,0.841929561008179,12.0,0.7822567184109498
9,0.8018694708729761,12.0,0.7401936237689868
6,0.8309964947421131,9.0,0.6964613587047237
9,0.8332498748122183,12.0,0.7588048739776331
9,0.8256551493907528,12.0,0.7613086296110833
3,0.9270572525454849,6.0,0.7542981138374228
24,0.8397596394591887,,
6,0.8576197629778001,9.0,0.6755132699048573
6,0.8261559005174428,9.0,0.7244199632782508
9,0.8112168252378568,12.0,0.7472041395426473
6,0.886496411283592,9.0,0.78676347855116
6,0.8514438324152896,9.0,0.6927057252545485
3,0.9415790352194959,6.0,0.7666499749624437
9,0.8272408612919379,12.0,0.7693206476381238
12,0.8184777165748623,15.0,0.7806710065097646
6,0.8882490402270071,9.0,0.7624770489066933
9,0.8541145050909698,12.0,0.7728259055249541
6,0.8451009848105492,9.0,0.7368552829243866
9,0.8037055583375062,12.0,0.7217492906025705
9,0.8103822400267068,12.0,0.7264229677850108
9,0.8196461358704724,12.0,0.7653146386246036
9,0.8413453513603739,12.0,0.7845100984810549
6,0.885828743114672,9.0,0.799616090802871
6,0.9023535302954432,9.0,0.7891837756634953
6,0.8888332498748123,9.0,0.7270071774328158
6,0.843682189951594,9.0,0.6705057586379569
9,0.8018694708729761,12.0,0.7185778668002003
6,0.8843264897346019,9.0,0.7957769988315807
9,0.8257386079118678,12.0,0.7416958771490569
9,0.8253213153062928,12.0,0.7477048906693373
6,0.9051076614922383,9.0,0.7764146219328993
9,0.8239859789684527,12.0,0.7305958938407612
6,0.8780671006509765,9.0,0.7817559672842597
3,0.9268903355032548,6.0,0.7030545818728092
6,0.8188950091804373,9.0,0.6790185277916875
6,0.8982640627608078,9.0,0.7457018861625772
6,0.8204807210816224,9.0,0.6738440994825572
6,0.8737272575529962,9.0,0.7650642630612585
12,0.828075446503088,15.0,0.7797529627774996
6,0.8743949257219162,9.0,0.7302620597563011
6,0.85695209480888,9.0,0.7879318978467702
12,0.8190619262226674,15.0,0.7684026039058588
6,0.8093807377733266,9.0,0.6372892672341847
6,0.8612919379068603,9.0,0.7522116508095477
6,0.8613753964279753,9.0,0.7659823067935236
12,0.8200634284760474,15.0,0.7741612418627942
6,0.85795359706226,9.0,0.7510432315139376
6,0.9049407444500084,9.0,0.7807544650308796
12,0.814304790519112,15.0,0.771657486229344
9,0.8097980303789016,12.0,0.729010181939576
12,0.8329160407277583,15.0,0.7933567017192455
6,0.8914204640293774,9.0,0.743031213486897
6,0.8180604239692872,9.0,0.6470539142046403
9,0.8461024870639292,12.0,0.7674845601735937
9,0.8151393757302621,12.0,0.71457185778668
6,0.8960941412118177,9.0,0.7734101151727591
6,0.8980971457185779,9.0,0.7889334001001502
12,0.8180604239692872,15.0,0.771991320313804
6,0.8594558504423302,9.0,0.756801869470873
6,0.8719746286095811,9.0,0.7178267401101652
9,0.828075446503088,12.0,0.7477883491904523
9,0.8486897012184944,12.0,0.7694875646803538
6,0.8611250208646303,9.0,0.7371891170088466
3,0.9394925721916207,6.0,0.729010181939576
12,0.8183107995326323,15.0,0.7769988315807044
9,0.8609581038224002,12.0,0.7835085962276749
6,0.85678517776665,9.0,0.7359372391921215
6,0.8688866633283259,9.0,0.7574695376397931
9,0.8342513770655984,12.0,0.7541311967951928
6,0.899933233183108,9.0,0.7773326656651645
9,0.8642129861458855,12.0,0.7927724920714405
6,0.899599399098648,9.0,0.799783007845101
9,0.8073777332665665,12.0,0.7320981472208312
9,0.8184777165748623,12.0,0.7502921048239025
9,0.8018694708729761,12.0,0.6704223001168419
6,0.8843264897346019,9.0,0.7757469537639793
6,0.8728926723418461,9.0,0.7501251877816725
12,0.8185611750959773,15.0,0.772074778834919
6,0.8730595893840761,9.0,0.7826740110165248
12,0.8259055249540979,15.0,0.7785845434818895
15,0.8046236020697713,18.0,0.7694875646803538
9,0.8375897179101987,12.0,0.7792522116508096
6,0.8830746119178768,9.0,0.7926890335503255
9,0.8294942413620431,12.0,0.7699883158070439
9,0.8477716574862293,12.0,0.7799198798197295
24,0.8442663995993991,,
