Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
12,0.8369707909419101,15.0,0.7815884476534296
12,0.8487036429274697,15.0,0.7884804725959961
24,0.8601083032490975,,
9,0.866918280275681,12.0,0.7915982934033475
18,0.8244995077125041,21.0,0.7976698391860847
24,0.8224483098129307,,
18,0.8180997702658352,21.0,0.7917623892353134
6,0.8075976370200197,9.0,0.618231046931408
15,0.8055464391204463,18.0,0.7610764686576961
24,0.8933377092221858,,
6,0.9409255004922875,9.0,0.7974236954381358
15,0.8265507056120774,18.0,0.7846242205447982
12,0.8072694453560879,15.0,0.718903839842468
12,0.8194945848375451,15.0,0.7458155562848704
9,0.8648670823761077,12.0,0.7216114210699048
9,0.8489497866754184,12.0,0.7601739415818838
12,0.8430423367246472,15.0,0.7917623892353134
9,0.848293403347555,12.0,0.7493436166721366
6,0.8241713160485724,9.0,0.6457991467016738
6,0.9000656383327863,9.0,0.7455694125369215
6,0.9236954381358713,9.0,0.7957827371184772
9,0.8359862159501149,12.0,0.7234985231375123
12,0.855677715786019,15.0,0.792336724647194
9,0.8697079094191007,12.0,0.7950443058746308
15,0.8279455201837873,18.0,0.7888086642599278
15,0.8112077453232688,18.0,0.7824909747292419
21,0.8188382015096817,24.0,0.7967673121102724
24,0.8285198555956679,,
9,0.8637184115523465,12.0,0.7672300623564161
9,0.8617492615687562,12.0,0.772481128979324
18,0.8075976370200197,21.0,0.7824089268132589
24,0.8994913029209058,,
9,0.8874302592714145,12.0,0.7915982934033475
6,0.9264850672792911,9.0,0.7608303249097473
6,0.927797833935018,9.0,0.7627174269773548
6,0.8638825073843125,9.0,0.6875615359369872
12,0.8622415490646538,15.0,0.799721037085658
9,0.855759763702002,12.0,0.771168362323597
6,0.8450114867082376,9.0,0.6674597965211684
24,0.8302428618313095,,
9,0.8291762389235313,12.0,0.7569740728585493
6,0.9487200525106663,9.0,0.781014112241549
12,0.8272891368559239,15.0,0.7738759435510338
24,0.8193304890055793,,
12,0.8372169346898589,15.0,0.7783065310141123
12,0.8368066951099442,15.0,0.7915162454873647
6,0.8055464391204463,9.0,0.6212668198227765
12,0.8203150639973744,15.0,0.7768296685264194
6,0.9476534296028881,9.0,0.7974236954381358
6,0.9268132589432229,9.0,0.7229241877256317
15,0.8253199868723334,18.0,0.7971775516901871
15,0.8290941910075484,18.0,0.7998851329176239
12,0.8316376764030193,15.0,0.7893009517558254
6,0.9497866754184444,9.0,0.7879881851000985
12,0.8357400722021661,15.0,0.7701017394158188
9,0.8705283885789301,12.0,0.784788316376764
21,0.8082540203478832,24.0,0.7896291434197571
9,0.8309812930751559,12.0,0.7455694125369215
15,0.8139973744666885,18.0,0.7782244830981293
9,0.8758615031178208,12.0,0.798490318345914
6,0.8738103052182474,9.0,0.6781260255989497
12,0.8477190679356744,15.0,0.7920905808992451
6,0.832047915982934,9.0,0.6557269445356088
15,0.8063669182802757,18.0,0.7613226124056449
12,0.8075155891040368,15.0,0.7554972103708566
6,0.906629471611421,9.0,0.6797669839186085
9,0.8400065638332787,12.0,0.7642763373810305
12,0.8503446012471283,15.0,0.7934033475549721
6,0.8130127994748934,9.0,0.6061700032819166
9,0.8611749261568756,12.0,0.7258779127010174
6,0.8068592057761733,9.0,0.6302100426649163
24,0.868231046931408,,
6,0.9243518214637348,9.0,0.7170987856908434
12,0.8154742369543814,15.0,0.7443386937971775
6,0.9412536921562192,9.0,0.7957006892024943
12,0.8204791598293404,15.0,0.751148670823761
9,0.8784049885132917,12.0,0.7751887102067607
12,0.8156383327863472,15.0,0.7605021332458155
15,0.8181818181818182,18.0,0.7799474893337709
9,0.8771742697735477,12.0,0.774942566458812
6,0.8273711847719067,9.0,0.6631933048900558
9,0.8443551033803741,12.0,0.744995077125041
9,0.8160485723662619,12.0,0.699048244174598
24,0.8921890383984247,,
9,0.8642927469642271,12.0,0.7504102395799147
6,0.8724975385625205,9.0,0.657860190351165
9,0.8476370200196915,12.0,0.753774204135215
24,0.8698720052510667,,
18,0.8035772891368559,21.0,0.7734657039711191
6,0.8502625533311454,9.0,0.7040531670495569
9,0.8567443386937972,12.0,0.7638660978011158
9,0.824581555628487,12.0,0.7671480144404332
9,0.8499343616672137,12.0,0.7655070561207745
12,0.8045618641286512,15.0,0.7465539875287168
12,0.8224483098129307,15.0,0.7479488021004267
15,0.8230226452248113,18.0,0.7832294059730883
9,0.8611749261568756,12.0,0.7630456186412865
9,0.8593698720052511,12.0,0.7393337709222185
6,0.9063012799474893,9.0,0.7035608795536593
18,0.8139973744666885,21.0,0.7894650475877912
