Success Deviation,Success Accuracy,Failure Deviation,Failure Accuracy
6,0.8813192520775623,9,0.7394390581717452
3,0.9293628808864266,6,0.7985630193905817
6,0.8763850415512465,9,0.7618594182825484
9,0.8098164819944599,12,0.7821156509695291
6,0.8822714681440443,9,0.7368421052631579
6,0.8500692520775623,9,0.7013504155124654
6,0.8394217451523546,9,0.6836045706371191
6,0.8591585872576177,9,0.7441135734072022
9,0.8244459833795014,12,0.7573580332409973
6,0.8887638504155124,9,0.7976973684210527
6,0.8653912742382271,9,0.730090027700831
9,0.8271295013850416,12,0.7698234072022161
6,0.8795879501385041,9,0.7808171745152355
6,0.8429709141274239,9,0.7507790858725761
3,0.9539473684210527,6,0.7055921052631579
9,0.8253981994459834,12,0.7886945983379502
6,0.8678150969529086,9,0.7161530470914127
6,0.880713296398892,9,0.7279259002770083
9,0.8103358725761773,12,0.731042243767313
6,0.8768178670360111,9,0.751904432132964
6,0.8196849030470914,9,0.7393524930747922
6,0.8340547091412742,9,0.6758137119113573
3,0.8877250692520776,6,0.7192693905817175
9,0.8149238227146814,12,0.7476627423822715
9,0.8051419667590027,12,0.7680921052631579
3,0.9555921052631579,6,0.7918975069252078
9,0.8208968144044322,12,0.7456717451523546
6,0.8112015235457064,9,0.697887811634349
3,0.9127423822714681,6,0.7532029085872576
6,0.8786357340720221,9,0.7780470914127424
6,0.8568213296398892,9,0.7612534626038782
6,0.8658240997229917,9,0.7836738227146814
6,0.8480782548476454,9,0.7096606648199446
9,0.8164819944598338,12,0.7800380886426593
6,0.840979916897507,9,0.7752770083102493
6,0.8813192520775623,9,0.713036703601108
9,0.8122403047091413,12,0.7441135734072022
6,0.8631405817174516,9,0.7885214681440443
9,0.8360457063711911,12,0.7697368421052632
12,0.815270083102493,15,0.7896468144044322
6,0.9048649584487535,9,0.7865304709141274
6,0.8205505540166205,9,0.7448060941828255
3,0.9187153739612188,6,0.7819425207756233
6,0.8943040166204986,9,0.7573580332409973
6,0.8567347645429363,9,0.7704293628808865
9,0.8421918282548476,12,0.7780470914127424
9,0.8441828254847645,12,0.78125
9,0.831457756232687,12,0.7710353185595568
3,0.8890235457063712,6,0.7387465373961218
9,0.8226281163434903,12,0.776575484764543
3,0.8673822714681441,6,0.6825657894736842
3,0.9161184210526315,6,0.7371018005540166
6,0.8521468144044322,9,0.7048130193905817
3,0.9570637119113573,6,0.7119979224376731
9,0.8129328254847645,12,0.7468836565096952
9,0.8289473684210527,12,0.7732860110803325
6,0.8562153739612188,9,0.7976108033240997
9,0.8212430747922438,12,0.7910318559556787
6,0.8583795013850416,9,0.7699965373961218
9,0.8197714681440443,12,0.726281163434903
9,0.8035837950138505,12,0.7188365650969529
6,0.9032202216066482,9,0.7995152354570637
3,0.9002770083102493,6,0.6947714681440443
9,0.8318040166204986,12,0.7911184210526315
6,0.8930921052631579,9,0.7776142659279779
12,0.8105090027700831,15,0.772766620498615
6,0.887292243767313,9,0.7427285318559557
3,0.9150796398891967,6,0.7317347645429363
6,0.8634868421052632,9,0.6986668975069252
6,0.865564404432133,9,0.7809903047091413
6,0.8074792243767313,9,0.7133829639889196
6,0.8905817174515236,9,0.7677458448753463
6,0.8472991689750693,9,0.7893005540166205
6,0.8857340720221607,9,0.7963123268698061
9,0.8114612188365651,12,0.7151142659279779
3,0.9257271468144044,6,0.7914646814404432
6,0.8549168975069252,9,0.7526835180055401
3,0.9150796398891967,6,0.779345567867036
3,0.926159972299169,6,0.7739785318559557
12,0.8029778393351801,15,0.7675727146814404
12,0.8175207756232687,15,0.7907721606648199
6,0.8363919667590027,9,0.6700138504155124
3,0.8990650969529086,6,0.693213296398892
9,0.8414993074792244,12,0.7702562326869806
9,0.8342278393351801,12,0.7893005540166205
12,0.8170013850415513,15,0.7888677285318559
9,0.8330159279778393,12,0.7851454293628809
9,0.8042763157894737,12,0.760387811634349
6,0.8603704986149584,9,0.7862707756232687
6,0.8904951523545707,9,0.741516620498615
3,0.9218317174515236,6,0.774584487534626
6,0.8542243767313019,9,0.6731301939058172
9,0.8196849030470914,12,0.770862188365651
6,0.8641793628808865,9,0.7073234072022161
6,0.8799342105263158,9,0.7602146814404432
6,0.8650450138504155,9,0.7895602493074793
6,0.8079986149584487,9,0.648718836565097
6,0.8363054016620498,9,0.7661876731301939
3,0.9538608033240997,6,0.7483552631578947
12,0.80773891966759,15,0.7630713296398892
